Date,Open Price,Close Price,High Price,Low Price,Volume
07-Apr-2017,2356.59,2355.54,2363.76,2350.74,1715217920
10-Apr-2017,2357.16,2357.16,2366.37,2351.50,1601923328
11-Apr-2017,2353.92,2353.78,2355.22,2337.25,1803976576
12-Apr-2017,2352.15,2344.93,2352.72,2341.18,1922826368
13-Apr-2017,2341.98,2328.95,2348.26,2328.95,1775558912
17-Apr-2017,2332.62,2349.01,2349.14,2332.51,1612087808
18-Apr-2017,2342.53,2342.19,2348.35,2334.54,1892193280
19-Apr-2017,2346.79,2338.17,2352.63,2335.05,1985291776
20-Apr-2017,2342.69,2355.84,2361.37,2340.91,2100736896
21-Apr-2017,2354.74,2348.69,2356.18,2344.51,2106063616
24-Apr-2017,2370.33,2374.15,2376.98,2369.19,2264725248
25-Apr-2017,2381.51,2388.61,2392.48,2381.15,2332163328
26-Apr-2017,2388.98,2387.45,2398.16,2386.76,2342655744
27-Apr-2017,2389.70,2388.77,2392.10,2382.68,2252983808
28-Apr-2017,2393.68,2384.20,2393.68,2382.36,2270713600
01-May-2017,2388.50,2388.33,2394.49,2384.83,1891391104
02-May-2017,2391.05,2391.17,2392.93,2385.82,2206525952
03-May-2017,2386.50,2388.13,2389.82,2379.75,2292986624
04-May-2017,2389.79,2389.52,2391.43,2380.35,2279660032
05-May-2017,2392.37,2399.29,2399.29,2389.38,1830337280
08-May-2017,2399.94,2399.38,2401.36,2393.92,1853959936
09-May-2017,2401.58,2396.92,2403.87,2392.44,1906212096
10-May-2017,2396.79,2399.63,2399.74,2392.79,2017146624
11-May-2017,2394.84,2394.44,2395.72,2381.74,2042279936
12-May-2017,2392.44,2390.90,2392.44,2387.19,1804928768
15-May-2017,2393.98,2402.32,2404.05,2393.94,1916259584
16-May-2017,2404.55,2400.67,2405.77,2396.05,1954952448
17-May-2017,2382.95,2357.03,2384.87,2356.21,2602121984
18-May-2017,2354.69,2365.72,2375.74,2352.72,2288388864
19-May-2017,2371.37,2381.73,2389.06,2370.43,2254659072
22-May-2017,2387.21,2394.02,2395.46,2386.92,1815009024
23-May-2017,2397.04,2398.42,2400.85,2393.88,1768567296
24-May-2017,2401.41,2404.39,2405.58,2397.99,1823381120
25-May-2017,2409.54,2415.07,2418.71,2408.01,2012491008
26-May-2017,2414.50,2415.82,2416.68,2412.20,1529456000
30-May-2017,2411.67,2412.91,2415.26,2409.43,1781591552
31-May-2017,2415.63,2411.80,2415.99,2403.59,2647656448
01-Jun-2017,2415.65,2430.06,2430.06,2413.54,2139096960
02-Jun-2017,2431.28,2439.07,2440.23,2427.71,2028364416
05-Jun-2017,2437.83,2436.10,2439.55,2434.32,1703634560
06-Jun-2017,2431.92,2429.33,2436.21,2428.12,1903033728
07-Jun-2017,2432.03,2433.14,2435.28,2424.75,1996951552
08-Jun-2017,2434.27,2433.79,2439.27,2427.94,2215198208
09-Jun-2017,2436.39,2431.77,2446.20,2415.70,2500098560
12-Jun-2017,2425.88,2429.39,2430.38,2419.97,2626092288
13-Jun-2017,2434.15,2440.35,2441.49,2431.28,2036034304
14-Jun-2017,2443.75,2437.92,2443.75,2428.34,2062433664
15-Jun-2017,2424.14,2432.46,2433.95,2418.53,2037335168
16-Jun-2017,2431.24,2433.15,2433.15,2422.88,3410599168
19-Jun-2017,2442.55,2453.46,2453.82,2441.79,1839756672
20-Jun-2017,2450.66,2437.03,2450.66,2436.60,1904209280
21-Jun-2017,2439.31,2435.61,2442.23,2430.74,2073463424
22-Jun-2017,2437.40,2434.50,2441.62,2433.27,1873191040
23-Jun-2017,2434.65,2438.30,2441.40,2431.11,2728437504
26-Jun-2017,2443.32,2439.07,2450.42,2437.03,1755256960
27-Jun-2017,2436.34,2419.38,2440.15,2419.38,1965055744
28-Jun-2017,2428.70,2440.69,2442.97,2428.02,1930582528
29-Jun-2017,2442.38,2419.70,2442.73,2405.70,2363867136
30-Jun-2017,2429.20,2423.41,2432.71,2421.65,2024176640
03-Jul-2017,2431.39,2429.01,2439.17,2428.69,1176801152
05-Jul-2017,2430.78,2432.54,2434.90,2422.05,1913276544
06-Jul-2017,2423.44,2409.75,2424.28,2407.70,1993798016
07-Jul-2017,2413.52,2425.18,2426.92,2413.52,1629059200
10-Jul-2017,2424.51,2427.43,2432.00,2422.27,1685378688
11-Jul-2017,2427.35,2425.53,2429.30,2412.79,1664970496
12-Jul-2017,2435.75,2443.25,2445.76,2435.75,1783386368
13-Jul-2017,2444.99,2447.83,2449.32,2441.69,1756334080
17-Jul-2017,2459.50,2459.14,2462.82,2457.16,1586234880
18-Jul-2017,2455.88,2460.61,2460.92,2450.34,1657082496
19-Jul-2017,2463.85,2473.83,2473.83,2463.85,1795965696
20-Jul-2017,2475.56,2473.45,2477.62,2468.43,1956491520
21-Jul-2017,2467.40,2472.54,2472.54,2465.06,1889938816
24-Jul-2017,2472.04,2469.91,2473.10,2466.32,1851901056
25-Jul-2017,2477.88,2477.13,2481.24,2474.91,2290697472
26-Jul-2017,2479.97,2477.83,2481.69,2474.94,2058644864
27-Jul-2017,2482.76,2475.42,2484.04,2459.93,2542081792
28-Jul-2017,2469.12,2472.10,2473.53,2464.66,2024405760
31-Jul-2017,2475.94,2470.30,2477.96,2468.53,2097084544
01-Aug-2017,2477.10,2476.35,2478.51,2471.14,2008236160
02-Aug-2017,2480.38,2477.57,2480.38,2466.48,2068539776
03-Aug-2017,2476.03,2472.16,2476.03,2468.85,2000896000
04-Aug-2017,2476.88,2476.83,2480.00,2472.08,1829225984
07-Aug-2017,2477.14,2480.91,2480.95,2475.88,1592684928
08-Aug-2017,2478.35,2474.92,2490.87,2470.32,1802244736
09-Aug-2017,2465.35,2474.02,2474.41,2462.08,1793456512
10-Aug-2017,2465.38,2438.21,2465.38,2437.75,2024617216
11-Aug-2017,2441.04,2441.32,2448.09,2437.85,1616982656
14-Aug-2017,2454.96,2465.84,2468.22,2454.96,1543002496
15-Aug-2017,2468.66,2464.61,2468.90,2461.61,1691318272
16-Aug-2017,2468.63,2468.11,2474.93,2463.86,1689568512
17-Aug-2017,2462.95,2430.01,2465.02,2430.01,1917466368
18-Aug-2017,2427.64,2425.55,2440.27,2420.69,1902942720
21-Aug-2017,2425.50,2428.37,2430.58,2417.35,1566051200
22-Aug-2017,2433.75,2452.51,2454.77,2433.67,1517565056
23-Aug-2017,2444.88,2444.04,2448.91,2441.42,1531116416
24-Aug-2017,2447.91,2438.97,2450.39,2436.19,1641081088
25-Aug-2017,2444.72,2443.05,2453.96,2442.22,1488550528
28-Aug-2017,2447.35,2444.24,2449.12,2439.03,1445332736
29-Aug-2017,2431.94,2446.30,2449.19,2428.20,1480249216
30-Aug-2017,2446.06,2457.59,2460.31,2443.77,1520847104
31-Aug-2017,2462.65,2471.65,2475.01,2462.65,2007535488
01-Sep-2017,2474.42,2476.55,2480.38,2473.85,1495947136
05-Sep-2017,2470.35,2457.85,2471.97,2446.55,2005627008
06-Sep-2017,2463.83,2465.54,2469.64,2459.20,2006916608
07-Sep-2017,2468.06,2465.10,2468.62,2460.29,2050843264
08-Sep-2017,2462.25,2461.43,2467.11,2459.40,1943965312
11-Sep-2017,2474.52,2488.11,2488.95,2474.52,1874812160
12-Sep-2017,2491.94,2496.48,2496.77,2490.37,1897500672
13-Sep-2017,2493.89,2498.37,2498.37,2492.14,1870029824
14-Sep-2017,2494.56,2495.62,2498.43,2491.35,1884855808
15-Sep-2017,2495.67,2500.23,2500.23,2493.16,2881157888
18-Sep-2017,2502.51,2503.87,2508.32,2499.92,1848455040
19-Sep-2017,2506.29,2506.65,2507.84,2503.19,1823473152
20-Sep-2017,2506.84,2508.24,2508.85,2496.67,2007608448
21-Sep-2017,2507.16,2500.60,2507.16,2499.00,1677822848
22-Sep-2017,2497.26,2502.22,2503.47,2496.54,1629500672
25-Sep-2017,2499.39,2496.66,2502.54,2488.03,1978136448
26-Sep-2017,2501.04,2496.84,2503.51,2495.12,1767835904
27-Sep-2017,2503.30,2507.04,2511.75,2495.91,1971339392
28-Sep-2017,2503.41,2510.06,2510.81,2502.93,1767377792
29-Sep-2017,2509.96,2519.36,2519.44,2507.99,1758906112
02-Oct-2017,2521.20,2529.12,2529.23,2520.40,1810963968
03-Oct-2017,2530.34,2534.58,2535.13,2528.85,1629769856
04-Oct-2017,2533.48,2537.74,2540.53,2531.80,1647952768
05-Oct-2017,2540.86,2552.07,2552.51,2540.02,1679389952
06-Oct-2017,2547.44,2549.33,2549.41,2543.79,1584131200
09-Oct-2017,2551.39,2544.73,2551.82,2541.60,1431462528
10-Oct-2017,2549.99,2550.64,2555.23,2544.86,1685419520
11-Oct-2017,2550.62,2555.24,2555.24,2547.95,1762857600
12-Oct-2017,2552.88,2550.93,2555.33,2548.31,1986378240
13-Oct-2017,2555.66,2553.17,2557.65,2552.09,1856673920
16-Oct-2017,2555.57,2557.64,2559.47,2552.64,1702638720
17-Oct-2017,2557.17,2559.36,2559.71,2554.69,1743292928
18-Oct-2017,2562.87,2561.26,2564.11,2559.67,1760157696
19-Oct-2017,2553.39,2562.10,2562.36,2547.92,1850914304
20-Oct-2017,2567.56,2575.21,2575.44,2567.56,2127459840
23-Oct-2017,2578.08,2564.98,2578.29,2564.33,1967366912
24-Oct-2017,2568.66,2569.13,2572.18,2565.58,2037622528
25-Oct-2017,2566.52,2557.15,2567.40,2544.00,2263522816
26-Oct-2017,2560.08,2560.40,2567.07,2559.80,2181257728
27-Oct-2017,2570.26,2581.07,2582.98,2565.94,2502744320
30-Oct-2017,2577.75,2572.83,2580.03,2568.25,2147227520
31-Oct-2017,2575.99,2575.26,2578.29,2572.15,2211130880
01-Nov-2017,2583.21,2579.36,2588.40,2574.92,2138623744
02-Nov-2017,2579.46,2579.85,2581.11,2566.17,2357764096
03-Nov-2017,2581.93,2587.84,2588.42,2576.77,2001727232
06-Nov-2017,2587.47,2591.13,2593.38,2585.66,2009682560
07-Nov-2017,2592.11,2590.64,2597.02,2584.35,2045185024
08-Nov-2017,2588.71,2594.38,2595.47,2585.02,2013852928
09-Nov-2017,2584.00,2584.62,2586.50,2566.33,2149598208
10-Nov-2017,2580.18,2582.30,2583.81,2575.57,1976995712
13-Nov-2017,2576.53,2584.84,2587.66,2574.48,2029289344
14-Nov-2017,2577.75,2578.87,2579.66,2566.56,2166810880
15-Nov-2017,2569.45,2564.62,2572.84,2557.45,2059000192
16-Nov-2017,2572.95,2585.64,2590.09,2572.95,2001485568
17-Nov-2017,2582.94,2578.85,2583.96,2577.62,1986502016
20-Nov-2017,2579.49,2582.14,2584.64,2578.24,1743971456
21-Nov-2017,2589.17,2599.03,2601.19,2589.17,1869509888
22-Nov-2017,2600.31,2597.08,2600.94,2595.23,1581305344
24-Nov-2017,2600.42,2602.42,2604.21,2600.42,738993216
27-Nov-2017,2602.66,2601.42,2606.41,2598.87,1665193600
28-Nov-2017,2605.94,2627.04,2627.69,2605.44,1995334144
29-Nov-2017,2627.82,2626.07,2634.89,2620.32,2620543232
30-Nov-2017,2633.93,2647.58,2657.74,2633.93,3026542848
01-Dec-2017,2645.10,2642.22,2650.62,2605.52,2458475264
04-Dec-2017,2657.19,2639.44,2665.19,2639.03,2693446656
05-Dec-2017,2639.78,2629.57,2648.72,2627.73,2194970112
06-Dec-2017,2626.24,2629.27,2634.41,2624.75,1903629696
07-Dec-2017,2628.38,2636.98,2640.99,2626.53,1933267328
08-Dec-2017,2646.21,2651.50,2651.65,2644.10,1810793472
11-Dec-2017,2652.19,2659.99,2660.33,2651.47,1775251584
12-Dec-2017,2661.73,2664.11,2669.72,2659.78,1977181824
13-Dec-2017,2667.59,2662.85,2671.88,2662.85,1931148416
14-Dec-2017,2665.87,2652.01,2668.09,2652.01,1974812928
15-Dec-2017,2660.63,2675.81,2679.63,2659.14,3472946176
18-Dec-2017,2685.92,2690.16,2694.97,2685.92,2092151424
19-Dec-2017,2692.71,2681.47,2694.44,2680.74,1907656576
20-Dec-2017,2688.18,2679.25,2691.01,2676.11,1937403264
21-Dec-2017,2683.02,2684.57,2692.64,2682.40,1933795072
22-Dec-2017,2684.22,2683.34,2685.35,2678.13,1383888512
26-Dec-2017,2679.09,2680.50,2682.74,2677.96,1103808384
27-Dec-2017,2682.10,2682.62,2685.64,2678.91,1149108352
28-Dec-2017,2686.10,2687.54,2687.66,2682.69,1126089856
29-Dec-2017,2689.15,2673.61,2692.12,2673.61,1332374016
